image_path,split,label_key,dish_name_vi,question,answer,question_type,needs_review,review_note,final_answer
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món gỏi cuốn không?,"Không, đây không phải món gỏi cuốn.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Đây thuộc loại món gì?,Đây là món khô.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/24.jpg,train,banh trang nuong,bánh tráng nướng,Món ăn này có màu gì?,Món ăn này có màu vàng.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món bún đậu mắm tôm không?,"Không, đây không phải món bún đậu mắm tôm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Đây thuộc loại món gì?,Đây là món khô.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/26.jpg,train,banh trang nuong,bánh tráng nướng,Món ăn này có màu gì?,Món ăn này có màu vàng.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món bún bò Huế không?,"Không, đây không phải món bún bò Huế.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Đây thuộc loại món gì?,Đây là món khô.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/27.jpg,train,banh trang nuong,bánh tráng nướng,Món ăn này có màu gì?,Món ăn này có màu vàng.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món bún đậu mắm tôm không?,"Không, đây không phải món bún đậu mắm tôm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Đây thuộc loại món gì?,Đây là món khô.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/3.jpg,train,banh trang nuong,bánh tráng nướng,Món ăn này có màu gì?,Món ăn này có màu vàng.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món bún đậu mắm tôm không?,"Không, đây không phải món bún đậu mắm tôm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Đây thuộc loại món gì?,Đây là món khô.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/31.jpg,train,banh trang nuong,bánh tráng nướng,Món ăn này có màu gì?,Món ăn này có màu vàng.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món bún đậu mắm tôm không?,"Không, đây không phải món bún đậu mắm tôm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây thuộc loại món gì?,Đây là món khô.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/32 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món ăn này có màu gì?,Món ăn này có màu vàng.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món hủ tiếu không?,"Không, đây không phải món hủ tiếu.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây thuộc loại món gì?,Đây là món khô.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/33 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món ăn này có màu gì?,Món ăn này có màu vàng.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Tên món ăn trong ảnh là gì?,Tên món ăn là bánh tráng nướng.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món gỏi cuốn không?,"Không, đây không phải món gỏi cuốn.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây thuộc loại món gì?,Đây là món khô.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/34 13.20.30.jpg,train,banh trang nuong,bánh tráng nướng,Món ăn này có màu gì?,Món ăn này có màu vàng.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Banh trang nuong/35 13.20.31.jpg,train,banh trang nuong,bánh tráng nướng,Đây là món gì?,Đây là món bánh tráng nướng.,recognition,yes,,
